source_document_id,source_company_id,counterparty_raw_name,normalized_name,resolution_status,resolved_entity_id,resolution_method,resolution_confidence,candidate_count,notes
1200882664,SSE:600317,营口鞍钢国际货运代理有限公司,营口鞍钢国际货运代理,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200882664,SSE:600317,青岛致通海运有限公司,青岛致通海运,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200882694,SSE:603328,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882694,SSE:603328,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882694,SSE:603328,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882694,SSE:603328,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882694,SSE:603328,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882822,SZSE:002602,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882822,SZSE:002602,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882822,SZSE:002602,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882822,SZSE:002602,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882822,SZSE:002602,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,供应商 1,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,供应商 2,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,供应商 3,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,供应商 4,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,供应商 5,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,客户 1,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,客户 2,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,客户 3,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,客户 4,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882915,SZSE:002532,客户 5,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200882977,SZSE:002682,东风商用车有限公司,东风商用车,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200882977,SZSE:002682,中石化森美(福建)石化有限公司龙岩分公司,中石化森美福建石化有限公司龙岩分公司,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200882977,SZSE:002682,侨龙汽车,侨龙汽车,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200882977,SZSE:002682,华润水泥(龙岩雁石)有限公司,华润水泥龙岩雁石,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200882977,SZSE:002682,安徽华菱汽车有限公司,安徽华菱汽车,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200882977,SZSE:002682,福建龙马环卫装备股份有限公司,福建龙马环卫装备,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200882977,SZSE:002682,紫金矿业集团股份有限公司,紫金矿业,resolved,SSE:601899,exact_alias,1.0,1,exact_alias_valid_at_publication
1200882977,SZSE:002682,龙岩市海德馨汽车有限公司,龙岩市海德馨汽车,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883003,SZSE:002197,供应商一,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,供应商三,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,供应商二,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,供应商五,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,供应商四,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,客户一,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,客户三,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,客户二,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,客户五,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883003,SZSE:002197,客户四,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883034,SZSE:002296,上海华铭智能终端设备股份有限公司,上海华铭智能终端设备,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,上海铁路局,上海铁路局,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,中铁建电气化局集团有限公司,中铁建电气化局,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,北京中盛天成技术有限公司,北京中盛天成技术,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,北京全路通信信号研究设计院有限公司,北京全路通信信号研究设计院,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,北京瑞辰凯尼科贸有限公司,北京瑞辰凯尼科贸,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,北京铁路信号有限公司,北京铁路信号,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,方正国际软件(北京)有限公司,方正国际软件北京,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,绵阳市维博电子有限责任公司,绵阳市维博电子,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883034,SZSE:002296,郑州宏富铁路器材有限公司,郑州宏富铁路器材,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883049,SZSE:002611,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883049,SZSE:002611,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883049,SZSE:002611,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883049,SZSE:002611,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883049,SZSE:002611,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,供应商 A,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,供应商 B,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,供应商 C,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,供应商 D,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,供应商 E,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,客户 A,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,客户 B,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,客户 C,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,客户 D,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883274,SZSE:002309,客户 E,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883308,SZSE:000931,北京五方嘉和房地产开发有限公司,北京五方嘉和房地产开发,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,北京大洋房地产开发有限公司,北京大洋房地产开发,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,北京通州房地产开发有限责任公司,北京通州房地产开发,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,南通蕙普劳务有限公司,南通蕙普劳务,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,四川省蓬安县建筑劳务有限责任公司,四川省蓬安县建筑劳务,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,定州市城宇建筑工程有限公司,定州市城宇建筑工程,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,永创兴业(北京)置业有限公司,永创兴业北京置业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,河北嘉润建筑工程有限公司,河北嘉润建筑工程,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,蓬安县相如商贸有限责任公司,蓬安县相如商贸,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883308,SZSE:000931,西安长岛置业盛业有限公司,西安长岛置业盛业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883399,SZSE:002564,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883399,SZSE:002564,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883399,SZSE:002564,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883399,SZSE:002564,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883399,SZSE:002564,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,供应商一,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,供应商三,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,供应商二,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,供应商五,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,供应商四,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,客户一,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,客户三,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,客户二,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,客户五,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883516,SZSE:002453,客户四,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883725,SSE:600210,中国石化仪征化纤股份有限公司,中国石化仪征化纤,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883725,SSE:600210,内蒙古伊利实业集团股份有限公司,内蒙古伊利实业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883725,SSE:600210,大昌洋行(上海)有限公司,大昌洋行上海,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883725,SSE:600210,客户一,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883725,SSE:600210,客户三,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883725,SSE:600210,客户二,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883725,SSE:600210,客户五,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883725,SSE:600210,客户四,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883725,SSE:600210,惠氏,惠氏,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883725,SSE:600210,远纺工业(上海)有限公司,远纺工业上海,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200883747,SZSE:002589,客户 1,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883747,SZSE:002589,客户 2,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883747,SZSE:002589,客户 3,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883747,SZSE:002589,客户 4,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883747,SZSE:002589,客户 5,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883791,SZSE:002170,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883791,SZSE:002170,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883791,SZSE:002170,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883791,SZSE:002170,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200883791,SZSE:002170,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884142,SZSE:002696,"BEAVER STREET FISHERIES, INC.",beaverstreetfisheries,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,H & T SEAFOOD INC,h&tseafood,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,MAAK ENTERPRISES LTD.,maakenterprises,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,PLAFIDA HOLDING LTD,plafidaholding,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,QUIRCH FOODS COMPANY,quirchfoodscompany,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,大海粮油工业(防城港)有限公司,大海粮油工业防城港,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,广西国泰粮食仓储有限公司,广西国泰粮食仓储,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,广西横县蓝天生物质燃料有限公司,广西横县蓝天生物质燃料,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,钦州大洋粮油有限公司,钦州大洋粮油,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884142,SZSE:002696,防城港枫叶粮油工业有限公司,防城港枫叶粮油工业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,上海罗达医药有限公司,上海罗达医药,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,荆州民康生物科技有限公司,荆州民康生物科技,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,贵州万信医药有限公司,贵州万信医药,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,贵州康心药业有限公司,贵州康心药业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,贵州强生医药有限公司,贵州强生医药,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,贵阳医学院附属乌当医院,贵阳医学院附属乌当医院,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,贵阳医学院附属医院,贵阳医学院附属医院,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,贵阳医学院附属医院白云医院,贵阳医学院附属医院白云医院,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,贵阳市医疗保险费用结算中心,贵阳市医疗保险费用结算中心,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884258,SZSE:002390,阿斯利康(无锡)贸易有限公司,阿斯利康无锡贸易,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884306,SSE:603699,供应商 1,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,供应商 2,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,供应商 3,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,供应商 4,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,供应商 5,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,客户 1,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,客户 2,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,客户 3,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,客户 4,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884306,SSE:603699,客户 5,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884319,SZSE:000761,厦门建发物资有限公司,厦门建发物资,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,富盛实业有限公司,富盛实业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,恒兴国际资源有限公司,恒兴国际资源,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,本溪北营钢铁(集团)股份有限公司,本溪北营钢铁,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,本溪钢铁(集团)矿业有限责任公司,本溪钢铁集团矿业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,杭州热联(香港)有限公司,杭州热联香港,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,焦作国龙物流有限公司,焦作国龙物流,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,辽宁本钢钢铁商贸有限责任公司,辽宁本钢钢铁商贸,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,辽宁省电力有限公司本溪供电公司,辽宁省电力有限公司本溪供电公司,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884319,SZSE:000761,黑龙江龙煤矿业集团股份有限公司,黑龙江龙煤矿业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,一汽-大众销售有限责任公司,一汽大众销售,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,上汽通用五菱汽车股份有限公司,上汽通用五菱汽车,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,北京现代汽车有限公司,北京现代汽车,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,大庆勤华双龙汽车销售服务有限公司,大庆勤华双龙汽车销售服务,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,斯巴鲁汽车(中国)有限公司,斯巴鲁汽车中国,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,梅赛德斯-奔驰(中国)汽车销售有限公司,梅赛德斯奔驰中国汽车销售,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,江苏七星德驰汽车销售服务有限公司,江苏七星德驰汽车销售服务,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,泰赫雅特(大连)汽车销售服务有限公司,泰赫雅特大连汽车销售服务,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,重庆市两江汽车发展有限公司,重庆市两江汽车发展,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884506,SSE:601258,陕西吉正汽车销售服务有限公司,陕西吉正汽车销售服务,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200884529,SZSE:002075,第一名供应商,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第一名客户,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第三名供应商,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第三名客户,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第二名供应商,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第二名客户,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第五名供应商,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第五名客户,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第四名供应商,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884529,SZSE:002075,第四名客户,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884666,SZSE:002745,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884666,SZSE:002745,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884666,SZSE:002745,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884666,SZSE:002745,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200884666,SZSE:002745,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888227,SZSE:000780,元宝山发电有限责任公司,元宝山发电,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888298,SZSE:000881,客户一,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888298,SZSE:000881,客户三,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888298,SZSE:000881,客户二,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888298,SZSE:000881,客户五,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888298,SZSE:000881,客户四,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888315,SZSE:000791,兰州中来电化设备有限公司,兰州中来电化设备,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888315,SZSE:000791,兰州得凯机电有限公司,兰州得凯机电,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888315,SZSE:000791,国家电网甘肃省电力公司,国家电网甘肃省电力公司,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888315,SZSE:000791,甘肃万泰科贸有限公司,甘肃万泰科贸,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888399,SZSE:000997,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888399,SZSE:000997,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888399,SZSE:000997,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888399,SZSE:000997,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888399,SZSE:000997,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888510,SZSE:002203,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888510,SZSE:002203,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888510,SZSE:002203,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888510,SZSE:002203,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888510,SZSE:002203,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888560,SZSE:002227,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888560,SZSE:002227,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888560,SZSE:002227,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888560,SZSE:002227,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888560,SZSE:002227,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888597,SZSE:002676,第一名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888597,SZSE:002676,第三名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888597,SZSE:002676,第二名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888597,SZSE:002676,第五名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888597,SZSE:002676,第四名,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888654,SZSE:002651,中国中材集团有限公司及其下属企业,中国中材集团有限公司及其下属企业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,中国建筑材料集团公司及其下属企业,中国建筑材料集团公司及其下属企业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,乐山斯堪纳机械制造有限公司,乐山斯堪纳机械制造,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,北京建龙重工集团有限公司及其下属企业,北京建龙重工集团有限公司及其下属企业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,宁夏天元锰业有限公司,宁夏天元锰业,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,山东融世华租赁有限公司,山东融世华租赁,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,成都三强轧辊股份有限公司,成都三强轧辊,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,成都重齿齿轮箱销售有限公司,成都重齿齿轮箱销售,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,江苏泰隆减速机股份有限公司,江苏泰隆减速机,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888654,SZSE:002651,重庆福仁机电设备有限责任公司,重庆福仁机电设备,unresolved,,none,0.0,0,no_reproducible_candidate_passed_thresholds
1200888685,SZSE:002165,客户 A,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888685,SZSE:002165,客户 B,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888685,SZSE:002165,客户 C,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888685,SZSE:002165,客户 D,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888685,SZSE:002165,客户 E,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888813,SZSE:000581,供应商 3,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
1200888813,SZSE:000581,供应商 4,,anonymous,,blocked_anonymous,0.0,0,anonymous_label_blocked_by_rule
